0.100	3.161872e-04	2.126901e-05	1.137888e+05	1.105676e+05	1.330816e+05	1.521788e+00	2.024487e+05	9.221255e+04	8.990772e-01	9.959594e-01	2.000596e-03	
0.200	3.161878e-04	2.126615e-05	1.137985e+05	1.105799e+05	1.331210e+05	1.521758e+00	2.024763e+05	9.225120e+04	8.995065e-01	9.958000e-01	1.999715e-03	
0.300	3.161872e-04	2.126338e-05	1.138036e+05	1.105854e+05	1.331695e+05	1.521745e+00	2.025024e+05	9.229958e+04	8.994713e-01	9.958405e-01	1.998839e-03	
0.400	3.161867e-04	2.126063e-05	1.138087e+05	1.105908e+05	1.332176e+05	1.521732e+00	2.025282e+05	9.234750e+04	8.994346e-01	9.958803e-01	1.997967e-03	
0.500	3.161862e-04	2.125789e-05	1.138139e+05	1.105963e+05	1.332655e+05	1.521720e+00	2.025540e+05	9.239521e+04	8.993985e-01	9.959198e-01	1.997100e-03	
0.600	3.161857e-04	2.125516e-05	1.138190e+05	1.106018e+05	1.333132e+05	1.521707e+00	2.025797e+05	9.244271e+04	8.993629e-01	9.959589e-01	1.996236e-03	
0.700	3.161852e-04	2.125244e-05	1.138242e+05	1.106073e+05	1.333607e+05	1.521694e+00	2.026053e+05	9.248999e+04	8.993278e-01	9.959977e-01	1.995377e-03	
0.800	3.161847e-04	2.124973e-05	1.138294e+05	1.106128e+05	1.334079e+05	1.521682e+00	2.026308e+05	9.253707e+04	8.992932e-01	9.960360e-01	1.994523e-03	
0.900	3.161842e-04	2.124703e-05	1.138346e+05	1.106183e+05	1.334550e+05	1.521669e+00	2.026562e+05	9.258393e+04	8.992592e-01	9.960740e-01	1.993672e-03	
1.000	3.161837e-04	2.124435e-05	1.138397e+05	1.106239e+05	1.335018e+05	1.521657e+00	2.026815e+05	9.263058e+04	8.992256e-01	9.961116e-01	1.992825e-03	
1.100	3.256218e-04	2.065722e-05	1.660741e+05	1.934099e+05	3.704889e+05	1.385060e+00	3.219964e+05	3.244216e+05	2.835983e+00	1.022844e+00	2.002979e-03	
1.200	3.254104e-04	2.073319e-05	1.645120e+05	1.908156e+05	3.701313e+05	1.388352e+00	3.206081e+05	3.242357e+05	2.861514e+00	1.023380e+00	2.023982e-03	
1.300	3.252623e-04	2.080454e-05	1.634178e+05	1.890001e+05	3.688099e+05	1.390784e+00	3.193632e+05	3.230464e+05	2.887264e+00	1.022692e+00	2.044717e-03	
1.400	3.251170e-04	2.087506e-05	1.623534e+05	1.872382e+05	3.674825e+05	1.393180e+00	3.181422e+05	3.218469e+05	2.912229e+00	1.022028e+00	2.065189e-03	
1.500	3.249748e-04	2.094478e-05	1.613215e+05	1.855338e+05	3.661420e+05	1.395534e+00	3.169445e+05	3.206302e+05	2.936402e+00	1.021381e+00	2.085403e-03	
